date,home_team,away_team,home_score,away_score,winner,id,pts,fgm,fga,fg3m,tov,oreb,dreb,fta,ftm,ast,stl,blk,pf,home_off_rating,home_def_rating,home_efg_pct,home_ts_pct,home_pace,home_pie,opp_pts,opp_fgm,opp_fga,opp_fg3m,opp_tov,opp_oreb,opp_dreb,opp_fta,opp_ftm,opp_ast,opp_stl,opp_blk,opp_pf,away_off_rating,away_def_rating,away_efg_pct,away_ts_pct,away_pace,away_pie,correct,home_efg,away_efg,home_tov_pct,away_tov_pct,home_orb_pct,away_orb_pct,home_ftr,away_ftr,season,liga_ortg_avg,liga_drtg_avg,home_ortg_adj,away_ortg_adj,home_drtg_adj,away_drtg_adj,home_elo,away_elo,elo_diff,home_rest_days,away_rest_days,rest_advantage,home_b2b,away_b2b,home_games_in_7d,away_games_in_7d,home_rolling_5_points,home_rolling_5_efg,home_rolling_5_tov_pct,home_rolling_5_orb_pct,home_rolling_5_ftr,home_rolling_5_win,home_rolling_10_points,home_rolling_10_efg,home_rolling_10_tov_pct,home_rolling_10_orb_pct,home_rolling_10_ftr,home_rolling_10_win,home_win_streak,away_rolling_5_points,away_rolling_5_efg,away_rolling_5_tov_pct,away_rolling_5_orb_pct,away_rolling_5_ftr,away_rolling_5_win,away_rolling_10_points,away_rolling_10_efg,away_rolling_10_tov_pct,away_rolling_10_orb_pct,away_rolling_10_ftr,away_rolling_10_win,away_win_streak
2023-10-27,MEM,DEN,104,108,AWAY,0022300078,104.0,37.0,85.0,10.0,20.0,13.0,35.0,24.0,20.0,22.0,13.0,7.0,23.0,0.0,0.0,0.49411765,0.5441607,0.0,,108.0,41.0,88.0,14.0,17.0,6.0,34.0,18.0,12.0,27.0,11.0,10.0,18.0,0.0,0.0,0.54545456,0.56296915,0.0,,0,0.49411764705882355,0.5454545454545454,0.17307026652821045,0.15054906128232376,0.2765957446808511,0.14634146341463414,0.2823529411764706,0.20454545454545456,2023-2024,0.0,0.0,80.0,80.0,80.0,80.0,1490.9691001300805,1508.0189440146428,-17.04984388456228,2.0,3.0,-1.0,0,0,1,1,104.0,0.4835164835164835,0.11524822695035461,0.16326530612244897,0.21978021978021978,0.0,104.0,0.4835164835164835,0.11524822695035461,0.16326530612244897,0.21978021978021978,0.0,0.0,119.0,0.6043956043956044,0.10253542132736763,0.225,0.13186813186813187,1.0,119.0,0.6043956043956044,0.10253542132736763,0.225,0.13186813186813187,1.0,1.0
2023-10-27,HOU,SAS,122,126,AWAY,0022300083,122.0,52.0,100.0,8.0,18.0,11.0,32.0,20.0,10.0,30.0,7.0,2.0,26.0,0.0,0.0,0.56,0.5606618,0.0,,126.0,46.0,94.0,13.0,18.0,12.0,31.0,28.0,21.0,32.0,11.0,4.0,17.0,0.0,0.0,0.55851066,0.5925508,0.0,,0,0.56,0.5585106382978723,0.14195583596214512,0.1447876447876448,0.2619047619047619,0.2727272727272727,0.2,0.2978723404255319,2023-2024,0.0,0.0,80.0,80.0,80.0,80.0,1489.264134568716,1493.498926107081,-4.234791538365016,2.0,2.0,0.0,0,0,1,1,86.0,0.4810126582278481,0.17301038062283736,0.14893617021276595,0.20253164556962025,0.0,86.0,0.4810126582278481,0.17301038062283736,0.14893617021276595,0.20253164556962025,0.0,0.0,119.0,0.5786516853932584,0.16145479265805573,0.20454545454545456,0.24719101123595505,0.0,119.0,0.5786516853932584,0.16145479265805573,0.20454545454545456,0.24719101123595505,0.0,0.0
2023-10-28,MIA,MIN,90,106,AWAY,0022300093,90.0,35.0,87.0,12.0,14.0,9.0,33.0,14.0,8.0,24.0,6.0,1.0,12.0,0.0,0.0,0.47126436,0.48303995,0.0,,106.0,44.0,86.0,12.0,14.0,7.0,40.0,8.0,6.0,30.0,9.0,3.0,17.0,0.0,0.0,0.5813953,0.5920465,0.0,,0,0.47126436781609193,0.5813953488372093,0.13064576334453154,0.13523956723338487,0.1836734693877551,0.175,0.16091954022988506,0.09302325581395349,2023-2024,0.0,0.0,80.0,80.0,80.0,80.0,1495.4193005518075,1493.9794000867205,1.439900465087021,1.0,3.0,-2.0,1,0,2,1,107.0,0.4812530532486566,0.0856870964991399,0.25545454545454543,0.27051783097215437,0.5,107.0,0.4812530532486566,0.0856870964991399,0.25545454545454543,0.27051783097215437,0.5,0.0,94.0,0.38,0.11319534282018111,0.2909090909090909,0.22,0.0,94.0,0.38,0.11319534282018111,0.2909090909090909,0.22,0.0,0.0
2023-10-28,UTA,PHO,104,126,AWAY,0022300094,104.0,40.0,91.0,12.0,18.0,15.0,30.0,14.0,12.0,26.0,6.0,5.0,20.0,0.0,0.0,0.50549453,0.53519964,0.0,,126.0,45.0,85.0,10.0,11.0,7.0,32.0,28.0,26.0,31.0,10.0,7.0,19.0,0.0,0.0,0.5882353,0.64734894,0.0,,0,0.5054945054945055,0.5882352941176471,0.15630427231677665,0.1015509601181684,0.3191489361702128,0.1891891891891892,0.15384615384615385,0.32941176470588235,2023-2024,0.0,0.0,80.0,80.0,80.0,80.0,1492.7455001084315,1496.9580056274328,-4.212505519001297,1.0,2.0,-1.0,1,0,2,2,117.0,0.5104166666666667,0.11749132773933456,0.3547641073080481,0.28491300366300365,0.5,117.0,0.5104166666666667,0.11749132773933456,0.3547641073080481,0.28491300366300365,0.5,1.0,101.5,0.4876543209876543,0.16819497377318804,0.29071969696969696,0.23144899285250162,0.5,101.5,0.4876543209876543,0.16819497377318804,0.29071969696969696,0.23144899285250162,0.5,0.0
2023-10-28,WAS,MEM,113,106,HOME,0022300089,113.0,40.0,93.0,16.0,11.0,11.0,34.0,22.0,17.0,24.0,9.0,5.0,15.0,0.0,0.0,0.516129,0.5502532,0.0,,106.0,39.0,91.0,19.0,16.0,6.0,39.0,9.0,9.0,27.0,7.0,8.0,21.0,0.0,0.0,0.53296703,0.5581297,0.0,,0,0.5161290322580645,0.532967032967033,0.09676284306826179,0.14419610670511898,0.22,0.15,0.23655913978494625,0.0989010989010989,2023-2024,0.0,0.0,80.0,80.0,80.0,80.0,1486.197887582884,1484.3221333220613,1.8757542608227595,3.0,1.0,2.0,0,1,1,2,120.0,0.5052083333333334,0.1140436624307592,0.21153846153846154,0.3020833333333333,0.0,120.0,0.5052083333333334,0.1140436624307592,0.21153846153846154,0.3020833333333333,0.0,0.0,104.0,0.48881706528765356,0.14415924673928254,0.21993052540165003,0.2510665804783452,0.0,104.0,0.48881706528765356,0.14415924673928254,0.21993052540165003,0.2510665804783452,0.0,0.0
2023-10-28,NYK,NOP,87,96,AWAY,0022300090,87.0,33.0,90.0,7.0,18.0,16.0,43.0,18.0,14.0,19.0,7.0,3.0,17.0,0.0,0.0,0.40555555,0.44424018,0.0,,96.0,40.0,87.0,9.0,13.0,4.0,39.0,16.0,7.0,20.0,8.0,5.0,22.0,0.0,0.0,0.5114943,0.5104211,0.0,,0,0.40555555555555556,0.5114942528735632,0.15527950310559005,0.12144992526158445,0.2909090909090909,0.0851063829787234,0.2,0.1839080459770115,2023-2024,0.0,0.0,80.0,80.0,80.0,80.0,1501.483319996008,1509.0308998699195,-7.547579873911445,1.0,3.0,-2.0,1,0,2,1,115.0,0.5264032073310424,0.10593069088952879,0.27944528875379937,0.28957617411225656,0.5,115.0,0.5264032073310424,0.10593069088952879,0.27944528875379937,0.28957617411225656,0.5,1.0,111.0,0.5529411764705883,0.18153526970954356,0.275,0.25882352941176473,1.0,111.0,0.5529411764705883,0.18153526970954356,0.275,0.25882352941176473,1.0,1.0
2023-10-28,CHI,DET,102,118,AWAY,0022300088,102.0,39.0,93.0,11.0,8.0,13.0,20.0,16.0,13.0,16.0,10.0,5.0,20.0,0.0,0.0,0.4784946,0.5097961,0.0,,118.0,45.0,86.0,12.0,15.0,15.0,38.0,20.0,16.0,29.0,4.0,4.0,18.0,0.0,0.0,0.59302324,0.62236285,0.0,,0,0.478494623655914,0.5930232558139535,0.07404664938911514,0.1366120218579235,0.2549019607843137,0.42857142857142855,0.17204301075268819,0.23255813953488372,2023-2024,0.0,0.0,80.0,80.0,80.0,80.0,1489.100733764096,1506.097277659279,-16.996543895182867,1.0,1.0,0.0,1,1,2,2,104.0,0.4464324091983667,0.11550234391271044,0.25245098039215685,0.23715882226520524,0.5,104.0,0.4464324091983667,0.11550234391271044,0.25245098039215685,0.23715882226520524,0.5,1.0,106.5,0.508399209486166,0.16407032300517838,0.3163265306122449,0.22356719367588934,0.5,106.5,0.508399209486166,0.16407032300517838,0.3163265306122449,0.22356719367588934,0.5,1.0
2023-10-28,CLE,IND,113,125,AWAY,0022300091,113.0,43.0,99.0,12.0,6.0,18.0,33.0,24.0,15.0,29.0,2.0,6.0,16.0,0.0,0.0,0.4949495,0.51569915,0.0,,125.0,48.0,98.0,15.0,7.0,11.0,37.0,17.0,14.0,36.0,3.0,4.0,20.0,0.0,0.0,0.56632656,0.5925294,0.0,,0,0.494949494949495,0.5663265306122449,0.05192107995846314,0.06223328591749644,0.32727272727272727,0.25,0.24242424242424243,0.17346938775510204,2023-2024,0.0,0.0,80.0,80.0,80.0,80.0,1496.3379315591453,1513.802112417116,-17.464180857970632,1.0,3.0,-2.0,1,0,2,1,109.5,0.5183857539315448,0.10258828265836514,0.17945874001774623,0.17819148936170212,0.5,109.5,0.5183857539315448,0.10258828265836514,0.17945874001774623,0.17819148936170212,0.5,0.0,143.0,0.616822429906542,0.0965561635017702,0.22727272727272727,0.11214953271028037,1.0,143.0,0.616822429906542,0.0965561635017702,0.22727272727272727,0.11214953271028037,1.0,1.0
2023-10-28,PHI,TOR,114,107,HOME,0022300092,114.0,43.0,86.0,10.0,9.0,9.0,33.0,21.0,18.0,25.0,8.0,7.0,18.0,0.0,0.0,0.55813956,0.59848803,0.0,,107.0,38.0,87.0,17.0,13.0,13.0,28.0,19.0,14.0,28.0,5.0,5.0,19.0,0.0,0.0,0.5344828,0.5610319,0.0,,0,0.5581395348837209,0.5344827586206896,0.08633921719109747,0.11997046880767812,0.24324324324324326,0.2826086956521739,0.2441860465116279,0.21839080459770116,2023-2024,0.0,0.0,80.0,80.0,80.0,80.0,1496.9897000433602,1503.6976732018443,-6.707973158484037,2.0,1.0,1.0,0,1,1,2,117.0,0.6125,0.13976891539321656,0.10256410256410256,0.35,0.0,117.0,0.6125,0.13976891539321656,0.10256410256410256,0.35,0.0,0.0,100.0,0.4978174603174603,0.153557587200636,0.16296296296296298,0.2376984126984127,0.5,100.0,0.4978174603174603,0.153557587200636,0.16296296296296298,0.2376984126984127,0.5,0.0
2023-10-29,DEN,OKC,128,95,HOME,0022300095,128.0,53.0,88.0,11.0,13.0,10.0,38.0,13.0,11.0,34.0,8.0,5.0,21.0,0.0,0.0,0.66477275,0.68288517,0.0,,95.0,37.0,90.0,6.0,9.0,7.0,22.0,18.0,15.0,22.0,8.0,4.0,14.0,0.0,0.0,0.44444445,0.48508987,0.0,,0,0.6647727272727273,0.4444444444444444,0.12181409295352325,0.08417508417508418,0.3125,0.15555555555555556,0.14772727272727273,0.2,2023-2024,0.0,0.0,80.0,80.0,80.0,80.0,1514.665910822662,1519.0512860191668,-4.3853751965048104,2.0,2.0,0.0,0,0,2,2,113.5,0.5749250749250749,0.1265422413048457,0.18567073170731707,0.16820679320679321,1.0,113.5,0.5749250749250749,0.1265422413048457,0.18567073170731707,0.16820679320679321,1.0,2.0,116.0,0.5995584524810765,0.15087611867333944,0.1387468030690537,0.2189514998598262,1.0,116.0,0.5995584524810765,0.15087611867333944,0.1387468030690537,0.2189514998598262,1.0,2.0
2023-10-29,GSW,HOU,106,95,HOME,0022300096,106.0,35.0,81.0,18.0,14.0,8.0,41.0,23.0,18.0,27.0,6.0,6.0,18.0,0.0,0.0,0.54320985,0.58165056,0.0,,95.0,34.0,90.0,9.0,7.0,10.0,32.0,19.0,18.0,22.0,7.0,4.0,20.0,0.0,0.0,0.42777777,0.48291987,0.0,,0,0.5432098765432098,0.42777777777777776,0.13318112633181126,0.06643887623386484,0.2,0.19607843137254902,0.2839506172839506,0.2111111111111111,2023-2024,0.0,0.0,80.0,80.0,80.0,80.0,1502.2822549076418,1482.3596257322606,19.92262917538119,2.0,2.0,0.0,0,0,2,2,113.0,0.5190622510526914,0.12894109720072633,0.23964624676445212,0.21907363150108117,0.5,113.0,0.5190622510526914,0.12894109720072633,0.23964624676445212,0.21907363150108117,0.5,1.0,104.0,0.520506329113924,0.15748310829249124,0.20542046605876393,0.20126582278481014,0.0,104.0,0.520506329113924,0.15748310829249124,0.20542046605876393,0.20126582278481014,0.0,0.0
2023-10-29,POR,PHI,98,126,AWAY,0022300098,98.0,36.0,94.0,7.0,15.0,14.0,28.0,22.0,19.0,19.0,10.0,9.0,26.0,0.0,0.0,0.42021278,0.47260803,0.0,,126.0,40.0,82.0,11.0,15.0,11.0,40.0,40.0,35.0,28.0,10.0,17.0,20.0,0.0,0.0,0.55487806,0.6325301,0.0,,0,0.42021276595744683,0.5548780487804879,0.1263902932254803,0.13089005235602094,0.25925925925925924,0.28205128205128205,0.23404255319148937,0.4878048780487805,2023-2024,0.0,0.0,80.0,80.0,80.0,80.0,1486.760336653635,1503.6523054263457,-16.891968772710698,2.0,1.0,1.0,0,1,2,2,104.0,0.48787267839687193,0.142999155586521,0.31304347826086953,0.21071603128054742,0.0,104.0,0.48787267839687193,0.142999155586521,0.31304347826086953,0.21071603128054742,0.0,0.0,115.5,0.5853197674418604,0.11305406629215702,0.17290367290367292,0.29709302325581394,0.5,115.5,0.5853197674418604,0.11305406629215702,0.17290367290367292,0.29709302325581394,0.5,1.0
2023-10-29,LAL,SAC,127,132,AWAY,0022300100,127.0,43.0,98.0,15.0,12.0,8.0,45.0,34.0,26.0,27.0,4.0,4.0,22.0,0.0,0.0,0.5153061,0.5621459,0.0,,132.0,49.0,104.0,17.0,10.0,6.0,41.0,24.0,17.0,30.0,6.0,7.0,28.0,0.0,0.0,0.55288464,0.57611734,0.0,,0,0.5153061224489796,0.5528846153846154,0.09603072983354673,0.08028259473346179,0.16326530612244897,0.11764705882352941,0.3469387755102041,0.23076923076923078,2023-2024,0.0,0.0,80.0,80.0,80.0,80.0,1500.0547257308936,1504.9905589331718,-4.935833202278218,3.0,2.0,1.0,0,0,2,2,103.5,0.48472222222222217,0.12103821905867743,0.22641073080481033,0.2837301587301587,0.5,103.5,0.48472222222222217,0.12103821905867743,0.22641073080481033,0.2837301587301587,0.5,1.0,122.0,0.5269607843137255,0.10312220740999395,0.2605570530098832,0.2522945348352107,0.5,122.0,0.5269607843137255,0.10312220740999395,0.2605570530098832,0.2522945348352107,0.5,0.0
2023-10-29,SAS,LAC,83,123,AWAY,0022300099,83.0,30.0,80.0,11.0,25.0,6.0,31.0,16.0,12.0,21.0,9.0,6.0,23.0,0.0,0.0,0.44375,0.47679228,0.0,,123.0,47.0,91.0,16.0,16.0,9.0,39.0,21.0,13.0,23.0,15.0,5.0,16.0,0.0,0.0,0.6043956,0.61352754,0.0,,0,0.44375,0.6043956043956044,0.22313459478757586,0.13764624913971094,0.13333333333333333,0.225,0.2,0.23076923076923078,2023-2024,0.0,0.0,80.0,80.0,80.0,80.0,1500.4034349435362,1502.9689546924285,-2.5655197488922568,2.0,2.0,0.0,0,0,2,2,122.5,0.5685811618455654,0.15312121872285028,0.23863636363636365,0.27253167583074345,0.5,122.5,0.5685811618455654,0.15312121872285028,0.23863636363636365,0.27253167583074345,0.5,1.0,120.5,0.6172438672438673,0.14228592829597186,0.26772247360482654,0.27070707070707073,0.5,120.5,0.6172438672438673,0.14228592829597186,0.26772247360482654,0.27070707070707073,0.5,0.0
