id,date,home_team,away_team,prob_home,prob_away,prob_mc_home,prob_mc_away,odd_home,odd_away,prediction,confidence,home_score,away_score,winner,correct,timestamp,fgm,fga,fg3m,tov,oreb,dreb,fta,ftm,ast,stl,blk,pf,pts,opp_fgm,opp_fga,opp_fg3m,opp_tov,opp_oreb,opp_dreb,opp_fta,opp_ftm,opp_ast,opp_stl,opp_blk,opp_pf,opp_pts,predicted_spread,predicted_total,ci_lower,ci_upper
2025-01-19_OrlandoMagic_DenverNuggets,2025-01-19,Orlando Magic,Denver Nuggets,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,100,113,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-20_MilwaukeeBucks_Philadelphia76ers,2025-01-20,Milwaukee Bucks,Philadelphia 76ers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,123,109,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-20_OklahomaCityThunder_BrooklynNets,2025-01-20,Oklahoma City Thunder,Brooklyn Nets,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,127,101,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-20_LAClippers_LosAngelesLakers,2025-01-20,LA Clippers,Los Angeles Lakers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,116,102,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-20_PortlandTrailBlazers_ChicagoBulls,2025-01-20,Portland Trail Blazers,Chicago Bulls,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,113,102,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-20_SacramentoKings_WashingtonWizards,2025-01-20,Sacramento Kings,Washington Wizards,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,123,100,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-20_CharlotteHornets_DallasMavericks,2025-01-20,Charlotte Hornets,Dallas Mavericks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,110,105,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-20_HoustonRockets_DetroitPistons,2025-01-20,Houston Rockets,Detroit Pistons,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,96,107,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-20_MemphisGrizzlies_MinnesotaTimberwolves,2025-01-20,Memphis Grizzlies,Minnesota Timberwolves,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,108,106,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-20_NewYorkKnicks_AtlantaHawks,2025-01-20,New York Knicks,Atlanta Hawks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,119,110,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-20_ClevelandCavaliers_PhoenixSuns,2025-01-20,Cleveland Cavaliers,Phoenix Suns,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,118,92,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-20_GoldenStateWarriors_BostonCeltics,2025-01-20,Golden State Warriors,Boston Celtics,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,85,125,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-21_NewOrleansPelicans_UtahJazz,2025-01-21,New Orleans Pelicans,Utah Jazz,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,123,119,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-21_LAClippers_ChicagoBulls,2025-01-21,LA Clippers,Chicago Bulls,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,99,112,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-22_BrooklynNets_NewYorkKnicks,2025-01-22,Brooklyn Nets,New York Knicks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,95,99,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-22_MiamiHeat_PortlandTrailBlazers,2025-01-22,Miami Heat,Portland Trail Blazers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,107,116,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-22_TorontoRaptors_OrlandoMagic,2025-01-22,Toronto Raptors,Orlando Magic,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,109,93,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-22_DenverNuggets_Philadelphia76ers,2025-01-22,Denver Nuggets,Philadelphia 76ers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,144,109,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-22_LosAngelesLakers_WashingtonWizards,2025-01-22,Los Angeles Lakers,Washington Wizards,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,111,88,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-23_AtlantaHawks_DetroitPistons,2025-01-23,Atlanta Hawks,Detroit Pistons,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,104,114,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-23_BrooklynNets_PhoenixSuns,2025-01-23,Brooklyn Nets,Phoenix Suns,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,84,108,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-23_DallasMavericks_MinnesotaTimberwolves,2025-01-23,Dallas Mavericks,Minnesota Timberwolves,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,114,115,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-23_HoustonRockets_ClevelandCavaliers,2025-01-23,Houston Rockets,Cleveland Cavaliers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,109,108,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-23_MemphisGrizzlies_CharlotteHornets,2025-01-23,Memphis Grizzlies,Charlotte Hornets,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,132,120,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-23_OklahomaCityThunder_UtahJazz,2025-01-23,Oklahoma City Thunder,Utah Jazz,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,123,114,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-23_SacramentoKings_GoldenStateWarriors,2025-01-23,Sacramento Kings,Golden State Warriors,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,123,117,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-23_LAClippers_BostonCeltics,2025-01-23,LA Clippers,Boston Celtics,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,113,117,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-23_IndianaPacers_SanAntonioSpurs,2025-01-23,Indiana Pacers,San Antonio Spurs,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,110,140,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-24_OrlandoMagic_PortlandTrailBlazers,2025-01-24,Orlando Magic,Portland Trail Blazers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,79,101,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-24_AtlantaHawks_TorontoRaptors,2025-01-24,Atlanta Hawks,Toronto Raptors,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,119,122,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-24_OklahomaCityThunder_DallasMavericks,2025-01-24,Oklahoma City Thunder,Dallas Mavericks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,115,121,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-24_MilwaukeeBucks_MiamiHeat,2025-01-24,Milwaukee Bucks,Miami Heat,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,125,96,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-24_DenverNuggets_SacramentoKings,2025-01-24,Denver Nuggets,Sacramento Kings,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,132,123,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-24_GoldenStateWarriors_ChicagoBulls,2025-01-24,Golden State Warriors,Chicago Bulls,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,131,106,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-24_LosAngelesLakers_BostonCeltics,2025-01-24,Los Angeles Lakers,Boston Celtics,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,117,96,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-24_LAClippers_WashingtonWizards,2025-01-24,LA Clippers,Washington Wizards,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,110,93,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-25_CharlotteHornets_PortlandTrailBlazers,2025-01-25,Charlotte Hornets,Portland Trail Blazers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,97,102,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-25_Philadelphia76ers_ClevelandCavaliers,2025-01-25,Philadelphia 76ers,Cleveland Cavaliers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,132,129,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-25_MemphisGrizzlies_NewOrleansPelicans,2025-01-25,Memphis Grizzlies,New Orleans Pelicans,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,139,126,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-25_SanAntonioSpurs_IndianaPacers,2025-01-25,San Antonio Spurs,Indiana Pacers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,98,136,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-25_MinnesotaTimberwolves_DenverNuggets,2025-01-25,Minnesota Timberwolves,Denver Nuggets,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,133,104,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-25_DallasMavericks_BostonCeltics,2025-01-25,Dallas Mavericks,Boston Celtics,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,107,122,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-25_BrooklynNets_MiamiHeat,2025-01-25,Brooklyn Nets,Miami Heat,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,97,106,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-26_CharlotteHornets_NewOrleansPelicans,2025-01-26,Charlotte Hornets,New Orleans Pelicans,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,123,92,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-26_OrlandoMagic_DetroitPistons,2025-01-26,Orlando Magic,Detroit Pistons,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,121,113,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-26_AtlantaHawks_TorontoRaptors,2025-01-26,Atlanta Hawks,Toronto Raptors,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,94,117,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-26_ClevelandCavaliers_HoustonRockets,2025-01-26,Cleveland Cavaliers,Houston Rockets,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,131,135,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-26_NewYorkKnicks_SacramentoKings,2025-01-26,New York Knicks,Sacramento Kings,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,143,120,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-26_ChicagoBulls_Philadelphia76ers,2025-01-26,Chicago Bulls,Philadelphia 76ers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,97,109,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-26_MemphisGrizzlies_UtahJazz,2025-01-26,Memphis Grizzlies,Utah Jazz,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,125,103,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-26_GoldenStateWarriors_LosAngelesLakers,2025-01-26,Golden State Warriors,Los Angeles Lakers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,108,118,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-26_PhoenixSuns_WashingtonWizards,2025-01-26,Phoenix Suns,Washington Wizards,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,119,109,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-26_LAClippers_MilwaukeeBucks,2025-01-26,LA Clippers,Milwaukee Bucks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,127,117,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-26_PortlandTrailBlazers_OklahomaCityThunder,2025-01-26,Portland Trail Blazers,Oklahoma City Thunder,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,108,118,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-28_CharlotteHornets_LosAngelesLakers,2025-01-28,Charlotte Hornets,Los Angeles Lakers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,107,112,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-28_ClevelandCavaliers_DetroitPistons,2025-01-28,Cleveland Cavaliers,Detroit Pistons,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,110,91,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-28_BostonCeltics_HoustonRockets,2025-01-28,Boston Celtics,Houston Rockets,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,112,114,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-28_BrooklynNets_SacramentoKings,2025-01-28,Brooklyn Nets,Sacramento Kings,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,96,110,AWAY,1.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-28_MiamiHeat_OrlandoMagic,2025-01-28,Miami Heat,Orlando Magic,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,125,119,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-28_NewYorkKnicks_MemphisGrizzlies,2025-01-28,New York Knicks,Memphis Grizzlies,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,143,106,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-28_TorontoRaptors_NewOrleansPelicans,2025-01-28,Toronto Raptors,New Orleans Pelicans,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,113,104,HOME,0.0,2025-11-25 12:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
