mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
20.13254098892212,7.367554364026305,0.10672030448913575,0.03206068446802108,0.9,0.1,0.05,8,5,700,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.7}",-5.243576305521607,-4.5472643905983325,-4.563030706698005,-4.375339033012227,-10.504743044988977,-5.84679069616383,2.347865669556297,471,-0.5276317338367085,-0.5368831592246824,-0.6378520395604019,-0.7051653024199385,-0.7103681004600847,-0.6235800671003633,0.07888528258905629
2.0937978267669677,0.2967557583352745,0.07345213890075683,0.022756420091516977,0.8,0.5,0.1,4,3,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-5.281461052966631,-4.343064602369866,-4.26673956177553,-4.030436787902322,-11.315770633006222,-5.847494527604114,2.767172996061651,472,-1.2105652894292558,-1.461120100716531,-1.5695677873549174,-1.7034593086795986,-1.7639690337020264,-1.541736303976466,0.19620882802912007
2.6865390300750733,0.530785347666812,0.08278470039367676,0.030339618320995156,0.8,0.1,0.1,4,5,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.8}",-5.24256008340017,-4.402245585327643,-4.256583632325659,-3.9885695712850584,-11.361966915885922,-5.850385157644891,2.7874954205985487,473,-1.3020476450631906,-1.4924460102266546,-1.6642960504978392,-1.7382799842823071,-1.789883626534973,-1.5973906633209929,0.1786731939199846
2.1008272647857664,0.25018915599720193,0.04256448745727539,0.012422564760360315,0.8,0.5,0.05,4,3,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.9}",-5.4158412076730205,-4.5106803875408295,-4.452746067714218,-4.158238086610966,-10.725352603890908,-5.852571670685988,2.4724755913444194,474,-1.6947457751729986,-1.956343838789127,-2.1389277668712245,-2.212581277865754,-2.2359050065057167,-2.0477007330409642,0.20191686344854956
3.2009634017944335,1.0883129532937872,0.08417954444885253,0.018759975080105473,0.9,0.1,0.1,4,3,300,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-5.434027918811814,-4.4131168224509585,-4.310994096092107,-4.084039303912035,-11.021822311671478,-5.852800090587679,2.6257391040089537,475,-1.224724428846941,-1.4932331127414094,-1.5983301098886151,-1.745465636005124,-1.7549883935076316,-1.563348336197944,0.19529395389273288
2.7425498485565187,1.1051631550503969,0.11820297241210938,0.06434756031170726,0.9,0.0,0.1,4,3,300,0.8,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-5.434027918811814,-4.4131168224509585,-4.310994096092107,-4.084039303912035,-11.021822311671478,-5.852800090587679,2.6257391040089537,475,-1.224724428846941,-1.4932331127414094,-1.5983301098886151,-1.745465636005124,-1.7549883935076316,-1.563348336197944,0.19529395389273288
3.051418590545654,0.7119873393149047,0.08173098564147949,0.05719737590721387,0.8,0.5,0.1,4,1,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",-5.372339589624084,-4.492410259169195,-4.3264615956126455,-4.0541079329454215,-11.022097425371724,-5.8534833605446135,2.621760403497454,477,-1.1129437129412378,-1.4692689013638685,-1.614875519668723,-1.7232168038532778,-1.7691517531137255,-1.5378913381881667,0.23623843674240322
2.841903495788574,0.6726573105088725,0.15362973213195802,0.08939392950650266,0.8,0.0,0.1,4,1,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",-5.372339589624084,-4.492410259169195,-4.3264615956126455,-4.0541079329454215,-11.022097425371724,-5.8534833605446135,2.621760403497454,477,-1.1129437129412378,-1.4692689013638685,-1.614875519668723,-1.7232168038532778,-1.7691517531137255,-1.5378913381881667,0.23623843674240322
3.4036673069000245,0.9749789561984801,0.06516795158386231,0.025221017835600275,0.8,0.1,0.1,4,1,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",-5.372339589624084,-4.492410259169195,-4.3264615956126455,-4.0541079329454215,-11.022097425371724,-5.8534833605446135,2.621760403497454,477,-1.1129437129412378,-1.4692689013638685,-1.614875519668723,-1.7232168038532778,-1.7691517531137255,-1.5378913381881667,0.23623843674240322
10.621994256973267,1.6352160117118146,0.1476423740386963,0.09818251316873854,0.8,0.5,0.05,6,3,700,0.7,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 700, 'subsample': 0.7}",-5.364601747936694,-4.651350942191567,-4.382635085543856,-4.265239107301232,-10.603669323114353,-5.853499241217541,2.4055896872146927,480,-0.6229046618545448,-0.7058761277059626,-0.8304436322545234,-0.9714343160382639,-1.0129873072214992,-0.8287292090149588,0.14951612446366627
4.046533823013306,0.6983824324804441,0.14155545234680175,0.04464633526801836,0.7,0.5,0.05,4,5,300,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.9}",-5.497446208614568,-4.5310011532375585,-4.364779752426293,-4.145870379404582,-10.739867500251247,-5.85579299878685,2.4853420471642584,481,-1.8604610701674944,-2.0534094646573067,-2.1715488444759203,-2.1743739598411183,-2.2650902937443695,-2.104976726577242,0.139521515178547
1.9494394779205322,0.3716189226015747,0.07430820465087891,0.038811249036963875,0.7,0.1,0.05,4,5,300,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.9}",-5.453657389854885,-4.580100291990418,-4.331592764014637,-4.169225202425163,-10.755160687744578,-5.857947267205936,2.488396381800518,482,-1.8043319935490796,-2.0203282970233536,-2.1412295189966337,-2.183244918915623,-2.2583236630630514,-2.0814916783095483,0.15858772492380316
1.8366403579711914,0.23116197049674342,0.0610595703125,0.024328172651960668,0.8,0.5,0.05,4,5,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.9}",-5.430830622469661,-4.5089573520266555,-4.3742825054207914,-4.172449227648625,-10.812799433819832,-5.859863828277112,2.513758493298328,483,-1.8041886029498917,-1.9945004025416753,-2.1119724125775847,-2.2131667617547235,-2.268227666310381,-2.078411169226851,0.16586425893426365
9.644233751296998,2.045199831011768,0.20874557495117188,0.1028519892646528,0.8,0.0,0.1,6,5,700,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.9}",-5.303525239157246,-4.366441506495654,-4.43082574340484,-4.326004330134616,-10.87881415969835,-5.861122195778141,2.5347407037733025,484,-0.5689190172641487,-0.5599026637324153,-0.6568860045410446,-0.7571628726012553,-0.8026658811881303,-0.6691072878653987,0.09767741101985662
2.7729947090148928,0.5323096493830326,0.10672264099121094,0.05674732954558053,0.9,0.5,0.1,4,3,300,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-5.328460922600418,-4.465323200400006,-4.301250426173745,-4.129380482333254,-11.083006147100102,-5.861484235721505,2.6431868459435464,485,-1.1393149701448588,-1.4738758878724953,-1.6004354618955061,-1.7157359054987755,-1.780292250896526,-1.5419308952616322,0.22679425431391595
13.757970476150513,3.315119410603423,0.30850019454956057,0.2386288394880438,0.9,0.1,0.05,6,5,700,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.8}",-5.277450041882447,-4.520769899303945,-4.331493409560216,-4.137744732768527,-11.040056554885414,-5.86150292768011,2.617952327170639,486,-0.694859649191846,-0.8534418608263004,-0.8718285675350136,-0.9553426704967606,-1.0372828649653572,-0.8825511226030555,0.11439487142252566
3.763292837142944,0.49432706102299556,0.10293469429016114,0.024202008262763745,0.8,0.0,0.05,4,5,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.9}",-5.338909043036154,-4.528511291752193,-4.419768845275965,-4.101032508282242,-10.921752451643565,-5.861994827998023,2.5625748132144133,487,-1.7427838395585071,-1.9990241505730781,-2.1629557814478155,-2.215868152930096,-2.2651285569610367,-2.0771520962941064,0.18965530497956204
7.469692850112915,1.8799874538661006,0.07628498077392579,0.05397803728095602,0.9,0.5,0.05,6,5,500,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.7}",-5.319788710006552,-4.619818206830258,-4.434569914956838,-4.259045843849119,-10.681583379878214,-5.862961211104197,2.4360790915177954,488,-1.0173620660062674,-1.0235132065146242,-1.1949631967345729,-1.190256016504003,-1.2135037235230828,-1.12791964185651,0.08812375185870443
5.082186269760132,1.4241659064283376,0.09584589004516601,0.05906114878165832,0.8,0.5,0.1,4,5,700,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.8}",-5.142343932725736,-4.317234178384145,-4.226299904533569,-3.917233441263503,-11.712591545662237,-5.863140600513837,2.9526683863384537,489,-0.8566820970951364,-1.0732254577956535,-1.23562409641176,-1.2504172641106255,-1.3452991607537748,-1.1522496152333899,0.17173310319249732
4.224574947357178,0.7219071228620783,0.10457348823547363,0.03154334498564122,0.8,0.0,0.05,4,3,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.9}",-5.472531736324691,-4.448755301656428,-4.44207965104818,-4.126874009176069,-10.828942730118122,-5.863836685664698,2.523738707727437,490,-1.7430424488978562,-1.9646536546886493,-2.1172806187758657,-2.195592634111865,-2.2466484413625625,-2.05344355956736,0.18212202095572058
2.257079601287842,0.36492063567333705,0.10540275573730469,0.07254372001880911,0.8,0.1,0.05,4,3,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.9}",-5.472531736324691,-4.448755301656428,-4.44207965104818,-4.126874009176069,-10.828942730118122,-5.863836685664698,2.523738707727437,490,-1.7430424488978562,-1.9646536546886493,-2.1172806187758657,-2.195592634111865,-2.2466484413625625,-2.05344355956736,0.18212202095572058
2.516177606582642,0.41166215504600884,0.07637920379638671,0.03545365862930432,0.8,0.1,0.05,4,5,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.9}",-5.2590833704334745,-4.527964683134463,-4.440527776151352,-4.121064687143625,-10.973486325602051,-5.864425368492993,2.581544529165866,492,-1.7436902301406467,-2.0479484679267665,-2.154099432397073,-2.1803102797341904,-2.271655638342749,-2.079540809708285,0.18243643799579023
13.355512285232544,4.62173857827045,0.3390631675720215,0.21341340531695657,0.9,0.1,0.1,6,5,700,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.7}",-5.329330401966157,-4.5587602265047575,-4.404232385512811,-4.273850700721375,-10.756139242830415,-5.864462591507103,2.473137441751442,493,-0.5151740303733847,-0.593673648638856,-0.6757326599300827,-0.7469620528120584,-0.7996460337062002,-0.6662376850921163,0.10245987774174363
6.676853656768799,1.2368176125949895,0.12344622611999512,0.04984129858975243,0.9,0.5,0.1,6,5,500,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.7}",-5.4167663162907225,-4.600860535670853,-4.333770789962599,-4.1176389190830935,-10.85532294010359,-5.864871900222172,2.5337805203188855,494,-0.6517256782605098,-0.7537769927983767,-0.7804528817830061,-0.8845429008317313,-0.9560218380865187,-0.8053040583520286,0.10569160948588825
2.3124184131622316,0.11924636508284274,0.09322471618652343,0.05223971889225605,0.8,0.5,0.05,4,3,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-5.392006065178391,-4.447333156281289,-4.390031847796479,-4.233748112120573,-10.865379309782353,-5.8656996982318175,2.5327379298969577,495,-1.74275616872851,-1.969071417930023,-2.080806776054592,-2.233771177154556,-2.269303852028366,-2.0591418783792093,0.1914917335379613
19.51049222946167,9.39994377173562,0.4481825828552246,0.2514908281144963,0.9,0.0,0.05,6,3,700,0.8,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 700, 'subsample': 0.8}",-5.352181451983141,-4.59057334715924,-4.422187801037769,-4.178946460656838,-10.78663686166207,-5.866105184499811,2.4913503578009184,496,-0.5408730347077925,-0.6923596406035486,-0.8458253616996761,-0.8979571599722763,-0.9843078918876657,-0.7922646177741919,0.15754302167881962
12.711801910400391,3.3427042907316826,0.1398488998413086,0.08784745562247548,0.9,0.1,0.05,6,3,700,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 700, 'subsample': 0.8}",-5.352181451983141,-4.59057334715924,-4.422187801037769,-4.178946460656838,-10.78663686166207,-5.866105184499811,2.4913503578009184,496,-0.5408730347077925,-0.6923596406035486,-0.8458253616996761,-0.8979571599722763,-0.9843078918876657,-0.7922646177741919,0.15754302167881962
10.975887680053711,1.1109566517047422,0.09708600044250489,0.024899885699221167,0.9,0.5,0.05,6,3,700,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 700, 'subsample': 0.8}",-5.296153469066697,-4.621784584913362,-4.40317138583167,-4.230776751589721,-10.78852801902944,-5.868082842086179,2.4866797180779496,498,-0.470848862515701,-0.7833029564781862,-0.8173577036328127,-0.9286478619689846,-1.0079752453161221,-0.8016265259823614,0.18369066365203074
10.847031831741333,2.717654742078722,0.1751403331756592,0.07412453124249817,0.9,0.5,0.1,6,5,700,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.8}",-5.456289012615968,-4.526799314083823,-4.348981848796603,-4.200417787848127,-10.813220246200247,-5.8691416419089535,2.5104489065385525,499,-0.5448049302448283,-0.655715733618857,-0.6863591029205408,-0.7644712698770134,-0.8144534593789021,-0.6931608992080284,0.09301070100101383
4.627632188796997,0.7577946975887803,0.1140939712524414,0.06631839003783488,0.7,0.5,0.05,4,3,300,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.9}",-5.440821568944202,-4.5688515106672485,-4.343891300540623,-4.201989517668489,-10.800733720359426,-5.871257523635997,2.502022196662965,500,-1.7714616534484366,-2.0180332613206318,-2.111687363156177,-2.159243176055121,-2.2462017349603025,-2.061325437788134,0.16260300013543072
3.741741991043091,0.45342123734349554,0.14396243095397948,0.040253257151020974,0.7,0.5,0.1,4,5,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.7}",-5.208308044154912,-4.333592860015813,-4.134328297737197,-4.0103180536354746,-11.669916584393965,-5.871292767987472,2.9294497904411094,501,-1.287106846158321,-1.5662916216528502,-1.6614048191066353,-1.7784936540177896,-1.82103812918486,-1.622867014024091,0.19021686030821824
20.12324752807617,11.883627831077213,0.12940731048583984,0.05427954198596605,0.9,0.0,0.05,8,5,500,0.7,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.7}",-5.448171712137413,-4.705892129844387,-4.583229872564607,-4.208029489166558,-10.414055298197837,-5.8718757003821604,2.306487829552092,502,-0.8001069032433596,-0.7655927490951732,-0.7324638583209477,-0.7795142048791199,-0.8781824985795942,-0.791172042823639,0.04875962986399459
10.75689868927002,2.556841416058663,0.13383908271789552,0.05960511516507503,0.8,0.0,0.05,6,5,700,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.8}",-5.424384993628474,-4.473291903619077,-4.466489082226215,-4.1340303317726965,-10.8720282103413,-5.874044904317552,2.535862939376276,503,-0.795792355118217,-0.8125927360309904,-0.9048668902632859,-0.9837988034563803,-1.0613147655101827,-0.9116731100758113,0.10088244168863782
2.754154634475708,0.4781441119463603,0.09238390922546387,0.03496094432031128,0.9,0.5,0.05,4,3,300,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.9}",-5.40214013523745,-4.574128916178712,-4.4878936719815465,-4.141298053510668,-10.772041504885312,-5.875500456358738,2.4830087668472673,504,-1.7320506081803815,-1.9620633032598578,-2.133031126831622,-2.207475581281339,-2.264987987129697,-2.05992172133658,0.1930000191469072
2.388495445251465,0.7250075057177241,0.10654468536376953,0.03913523668372211,0.8,0.1,0.05,4,1,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.9}",-5.41885220675131,-4.531817022377983,-4.436080582160297,-4.184345145699533,-10.814724633830881,-5.877163918164,2.5036721148517675,505,-1.6498512182466605,-1.9651436254111352,-2.1224355225196048,-2.2057614685369957,-2.2484317692214426,-2.0383247207871675,0.21703538797320637
2.527346658706665,0.4012551606951238,0.08808293342590331,0.04615810718772513,0.8,0.5,0.05,4,1,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.9}",-5.41885220675131,-4.531817022377983,-4.436080582160297,-4.184345145699533,-10.814724633830881,-5.877163918164,2.5036721148517675,505,-1.6498512182466605,-1.9651436254111352,-2.1224355225196048,-2.2057614685369957,-2.2484317692214426,-2.0383247207871675,0.21703538797320637
4.5972466468811035,0.6625215616768164,0.1331763744354248,0.026582542360126114,0.8,0.0,0.05,4,1,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.9}",-5.41885220675131,-4.531817022377983,-4.436080582160297,-4.184345145699533,-10.814724633830881,-5.877163918164,2.5036721148517675,505,-1.6498512182466605,-1.9651436254111352,-2.1224355225196048,-2.2057614685369957,-2.2484317692214426,-2.0383247207871675,0.21703538797320637
3.4970553874969483,1.2777155636720257,0.13890295028686522,0.06297036878468369,0.9,0.1,0.05,4,1,300,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.9}",-5.5523489103313315,-4.509769868393476,-4.424393036458271,-4.09464050647669,-10.812765759460273,-5.878783616224008,2.5148899237662357,508,-1.6977808419819718,-1.9840213712443298,-2.0748179880382107,-2.2186373103258035,-2.235686897139554,-2.042188881745974,0.19577566019248505
3.5545570850372314,0.9847019471929228,0.24042835235595703,0.20661416189277285,0.9,0.0,0.05,4,1,300,0.9,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.9}",-5.5523489103313315,-4.509769868393476,-4.424393036458271,-4.09464050647669,-10.812765759460273,-5.878783616224008,2.5148899237662357,508,-1.6977808419819718,-1.9840213712443298,-2.0748179880382107,-2.2186373103258035,-2.235686897139554,-2.042188881745974,0.19577566019248505
4.063664054870605,1.2143587828395737,0.14507040977478028,0.0868778762356022,0.9,0.5,0.05,4,1,300,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.9}",-5.5523489103313315,-4.509769868393476,-4.424393036458271,-4.09464050647669,-10.812765759460273,-5.878783616224008,2.5148899237662357,508,-1.6977808419819718,-1.9840213712443298,-2.0748179880382107,-2.2186373103258035,-2.235686897139554,-2.042188881745974,0.19577566019248505
10.253802156448364,2.010553764036962,0.11747040748596191,0.029652327318646848,0.9,0.0,0.05,6,5,700,0.8,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.8}",-5.345014517505963,-4.505062961140874,-4.329250761412627,-4.208983649053584,-11.008021264937188,-5.879266630810047,2.595009810305611,511,-0.780237255515633,-0.8450967475345219,-0.9171888488101925,-0.9793484372383573,-1.039033045035462,-0.9121808668268333,0.09223603757954102
14.700073432922363,4.200627798695362,0.19195270538330078,0.06852191963744009,0.9,0.0,0.05,6,5,700,0.9,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.9}",-5.24390413115422,-4.52245462211733,-4.490654327322793,-4.3225568683929,-10.819541208497274,-5.879822231496904,2.4900813282374847,512,-0.7078430116831601,-0.8579797100784495,-0.9375310762375484,-0.9784131521295424,-1.0323470239702122,-0.9028227948197826,0.112892082038846
11.836567068099976,2.150134647726797,0.10139498710632325,0.019881053878227816,0.9,0.5,0.05,6,5,700,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.9}",-5.320113311038573,-4.625185888531981,-4.401261226526949,-4.285128189156255,-10.772809104964374,-5.8808995440436265,2.4721607109464747,513,-0.7071577899403625,-0.874207905407519,-0.9476726958521318,-1.0294623344760827,-1.0840229660915117,-0.9285047383535214,0.13167261188877805
13.628761148452758,7.603087315134655,0.27198123931884766,0.249234602472994,0.9,0.0,0.1,6,5,700,0.7,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.7}",-5.314038903727947,-4.584108807109543,-4.40168387620457,-4.1592882533617335,-10.949045645812202,-5.881633097243199,2.56285480850912,514,-0.5429975523398473,-0.5989009060851803,-0.687950198217668,-0.704393868185703,-0.7670029091409803,-0.6602490867938757,0.07952862816879683
6.631659746170044,1.2945883066312656,0.1075059413909912,0.04315724221913514,0.8,0.0,0.1,6,5,500,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.9}",-5.357953926930759,-4.3981416120829175,-4.46368344585364,-4.363630769198666,-10.825953061190537,-5.881872563051305,2.49944788947301,515,-0.7032922679251367,-0.6735044530867742,-0.7748644312407101,-0.8601711669560961,-0.9066466344844996,-0.7836957907386434,0.08905082080512335
2.78757791519165,0.49727957390453886,0.11871695518493652,0.06615598180249826,0.7,0.0,0.05,4,3,300,0.9,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.9}",-5.461152331998148,-4.547106811558832,-4.384689802240177,-4.145862111258454,-10.874638863652452,-5.882689984141612,2.5354134031242714,516,-1.7629958280167737,-1.939840968212088,-2.115295523721492,-2.182461761828931,-2.250041743521063,-2.0501271650600694,0.1768234424963501
2.006881761550903,0.21597145304113663,0.04510111808776855,0.008149229046200765,0.7,0.1,0.05,4,3,300,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.9}",-5.461152331998148,-4.547106811558832,-4.384689802240177,-4.145862111258454,-10.874638863652452,-5.882689984141612,2.5354134031242714,516,-1.7629958280167737,-1.939840968212088,-2.115295523721492,-2.182461761828931,-2.250041743521063,-2.0501271650600694,0.1768234424963501
3.823346471786499,0.7446987434742485,0.17130665779113768,0.13456277143873996,0.8,0.5,0.1,4,5,500,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.8}",-5.190278844673507,-4.345971523728592,-4.267503625908599,-3.9525644999844483,-11.658665775196262,-5.882996853898282,2.916746270660264,518,-0.9898319548302954,-1.2506070412974395,-1.395549330999972,-1.4310548712829048,-1.50684260736607,-1.3147771611553365,0.18256011410943518
11.343269205093383,3.529635669662378,0.17427611351013184,0.05913919253145803,0.9,0.1,0.05,6,5,700,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.9}",-5.344472594970372,-4.461490669902455,-4.471859177249684,-4.372365989300852,-10.775966469954858,-5.885230980275644,2.4708350842244933,519,-0.7687037204648112,-0.8595921994896712,-0.9494787200075533,-1.014387261767306,-1.0557550228589896,-0.9295833849176663,0.10419965122776885
7.830207204818725,2.1860691833518273,0.17977981567382811,0.08383087382370351,0.9,0.0,0.05,6,3,500,0.7,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.7}",-5.332312972578847,-4.699400065981765,-4.465102531850568,-4.315476652670643,-10.616115618678963,-5.885681568352157,2.390567931949382,520,-0.7985348150297835,-0.9414785167588011,-1.0122042684258126,-1.1360727156160242,-1.1863412877347979,-1.014926320713044,0.13877089977605656
